,channelid,videoid,video_title,video_description,topiccategories,videothumbnails,videotags,videocommentcount,videodislikecount,videolikeCount,videoviewcount,categoryId
521,UCUAL--p3qAa27luR0IYbjZA,nly6HGNLOQk,Pencilmate&#39;s Cupid Crush! | Animated Cartoons Characters | Animated Short Films | Pencilmation,Pencilmate's getting chased after by CUPID! Cupid's in love!! Subscribe: https://goo.gl/8EAkGm Pencilmation Merchandise: ...,"['Entertainment', 'Film']",https://i.ytimg.com/vi/nly6HGNLOQk/hqdefault.jpg,"['pencilmation', 'animated short films', 'animated cartoons characters', 'pencilmate', 'pencil animation', 'youtube cartoons', 'animation', 'cartoons', 'pencil', 'animated shorts', 'animated cartoon', 'funny cartoon', 'splendid cartoon', 'funny clips', 'pencilmation cartoons', 'ross bollinger', 'pencil mation', 'pencilmiss', 'cartoon series', '2d animation', 'funny animation', 'stick figure', 'stick figure animations', 'funny video', 'animation characters', 'pencilmation harry potter']",1402,4091,32545,3897180,1
522,UCUAL--p3qAa27luR0IYbjZA,5rxXiJW03BA,Pencilmate&#39;s SWEET TOOTH! | Animated Cartoons Characters | Animated Short Films | Pencilmation,Mini P loses a tooth! With he finally get to meet the toothfairy? Subscribe: https://goo.gl/8EAkGm Pencilmation Merchandise: ...,"['Film', 'Entertainment']",https://i.ytimg.com/vi/5rxXiJW03BA/hqdefault.jpg,"['pencilmation', 'animated short films', 'animated cartoons characters', 'pencilmate', 'pencil animation', 'youtube cartoons', 'animation', 'cartoons', 'pencil', 'animated shorts', 'animated cartoon', 'funny cartoon', 'splendid cartoon', 'funny clips', 'pencilmation cartoons', 'ross bollinger', 'pencil mation', 'pencilmiss', 'cartoon series', '2d animation', 'funny animation', 'stick figure', 'stick figure animations', 'funny video', 'animation characters', 'pencilmation harry potter']",1115,7170,46672,6321399,1
523,UCUAL--p3qAa27luR0IYbjZA,TwYRLCxKTi0,Pencilmate&#39;s Lucky Penny! | Animated Cartoons Characters | Animated Short Films | Pencilmation,Pencilmate must be having the luckiest day! Subscribe: https://goo.gl/8EAkGm Pencilmation Merchandise: https://teespring.com/stores/pencilmation Watch the ...,"['Entertainment', 'Film']",https://i.ytimg.com/vi/TwYRLCxKTi0/hqdefault.jpg,"['pencilmation', 'animated short films', 'animated cartoons characters', 'pencilmate', 'pencil animation', 'youtube cartoons', 'animation', 'cartoons', 'pencil', 'animated shorts', 'animated cartoon', 'funny cartoon', 'splendid cartoon', 'funny clips', 'pencilmation cartoons', 'ross bollinger', 'pencil mation', 'pencilmiss', 'cartoon series', '2d animation', 'funny animation', 'stick figure', 'stick figure animations', 'funny video', 'animation characters', 'pencilmation harry potter']",2023,16624,109478,15976539,1
524,UCUAL--p3qAa27luR0IYbjZA,TSVGJZWUQGI,Pencilmiss In The Spotlight! | Animated Cartoons Characters | Animated Short Films | Pencilmation,Pencilmiss has a not so secret admirer! Subscribe: https://goo.gl/8EAkGm Pencilmation Merchandise: https://teespring.com/stores/pencilmation Watch the ...,"['Film', 'Entertainment']",https://i.ytimg.com/vi/TSVGJZWUQGI/hqdefault.jpg,"['pencilmation', 'animated short films', 'animated cartoons characters', 'pencilmate', 'pencil animation', 'youtube cartoons', 'animation', 'cartoons', 'pencil', 'animated shorts', 'animated cartoon', 'funny cartoon', 'splendid cartoon', 'funny clips', 'pencilmation cartoons', 'ross bollinger', 'pencil mation', 'pencilmiss', 'cartoon series', '2d animation', 'funny animation', 'stick figure', 'stick figure animations', 'funny video', 'animation characters', 'pencilmation harry potter']",941,4856,34887,4356904,1
525,UCS_BD8cjFA8juZogPH5hEjg,4fvqbwtZlxo,SAVING LIZZIE! | One Life SMP #45,JOEY SAVES LIZZIE IN TODAYS ONE LIFE EPISODE! DON'T FORGET TO LEAVE A LIKE FOR MORE ONE LIFE EPISODES! FRIENDS IN ONE LIFE SMP!,"['Action_game', 'Role-playing_video_game', 'Video_game_culture']",https://i.ytimg.com/vi/4fvqbwtZlxo/hqdefault.jpg,"['joey gaming', 'joey graceffa games', 'gaming', 'minecraft', 'minecraft gaming', 'SAVING LIZZIE! | One Life SMP #45', 'ldshadowlady', 'lizzie', 'save', 'kill or save', 'saving lizzie']",9436,1231,33932,2049583,20
526,UCS_BD8cjFA8juZogPH5hEjg,0_RNOXEWbQU,MAKING THE ULTIMATE SECRET BUNKER! | One Life SMP #63,JOEY MAKES A SUPER SECRET BUNKER IN TODAYS ONE LIFE EPISODE! ONE LIFE POSTERS: ...,"['Role-playing_video_game', 'Video_game_culture', 'Action_game']",https://i.ytimg.com/vi/0_RNOXEWbQU/hqdefault.jpg,"['joey gaming', 'joey graceffa games', 'gaming', 'minecraft', 'minecraft gaming', 'one life', 'minecraft one life smp', 'modded smp', 'uhc', 'YOU ONLY HAVE ONE LIFE.. | One Life SMP', 'I HAVE A NEW PET KITTY!? | One Life SMP', 'MEGHAN IS DEAD!? | One Life SMP', ""LIZZIE'S NEW SHOP! | One Life SMP #14"", 'MY IRON GOLEM BODYGUARDS! | One Life SMP #17', 'THE SHARPEST SWORD EVER! | One Life SMP #30', 'smp', 'minecraft smp', 'minecraft one life', 'game', 'MAKING THE ULTIMATE SECRET BUNKER! | One Life SMP #63']",2488,124,14625,311314,20
527,UCS_BD8cjFA8juZogPH5hEjg,OymOZ5TrW4w,MY LIFE IN A GAME!,"I play Life: The Game, and live my life out in a video game?! FOLLOW ME ON TWITTER: http://twitter.com/JoeyGraceffa FOLLOW ME ON FACEBOOK: ...","['Television_program', 'Music']",https://i.ytimg.com/vi/OymOZ5TrW4w/hqdefault.jpg,"['joey gaming', 'joey graceffa games', 'gaming', 'minecraft', 'minecraft gaming', 'MY LIFE IN A GAME!', 'life the game', 'game of life']",4852,1131,46296,2099669,20
528,UCS_BD8cjFA8juZogPH5hEjg,T5YCEkdirYU,FINDING AN ANCIENT PIRATE SHIP!! | Kingdom Craft Factions #1,"IN TODAYS VIDEO, JOEY STARTS A NEW SERIES OFF BY FINDING AN ANCIENT PIRATE SHIP WRECKAGE! FOLLOW ME ON TWITTER: ...","['Action_game', 'Video_game_culture', 'Role-playing_video_game']",https://i.ytimg.com/vi/T5YCEkdirYU/hqdefault.jpg,"['joey gaming', 'joey graceffa games', 'gaming', 'minecraft', 'minecraft gaming', 'kingdom craft', 'kingdom craft joey graceffa', 'kingdom craft factions']",3502,211,18120,424340,20
529,UCS_BD8cjFA8juZogPH5hEjg,YjFhDUSPUZM,CHRISTMAS DECORATIONS! | One Life SMP #53,JOEY PREPARES FOR XMAS WITH SOME DECORATIONS IN TODAYS ONE LIFE EPISODE! FRIENDS IN ONE LIFE SMP!: Yammy ...,"['Action_game', 'Role-playing_video_game', 'Video_game_culture']",https://i.ytimg.com/vi/YjFhDUSPUZM/hqdefault.jpg,"['joey gaming', 'joey graceffa games', 'gaming', 'minecraft', 'minecraft gaming', 'one life', 'minecraft one life smp', 'modded smp', 'uhc', 'YOU ONLY HAVE ONE LIFE.. | One Life SMP', 'I HAVE A NEW PET KITTY!? | One Life SMP', 'MEGHAN IS DEAD!? | One Life SMP', ""LIZZIE'S NEW SHOP! | One Life SMP #14"", 'MY IRON GOLEM BODYGUARDS! | One Life SMP #17', 'THE SHARPEST SWORD EVER! | One Life SMP #30', 'smp', 'minecraft smp', 'minecraft one life', 'game', 'CHRISTMAS DECORATIONS! | One Life SMP #53']",2621,114,15731,327398,20
530,UCS_BD8cjFA8juZogPH5hEjg,xDgiAZToFQA,"LUCKYBLOCK WALLS! w/ LDSHADOWLADY, STACYPLAYS &amp; YAMMYXOX | LuckyBlock Modded Minigame | Minecraft","LIZZIE, STACY, YAMMY AND I PLAY THE LUCKYBLOCK VERSION OF THE WALLS! A MODDE MINIGAME WHERE WE BATTLE EACH OTHER AFTER 10 ...","['Role-playing_video_game', 'Video_game_culture', 'Action_game']",https://i.ytimg.com/vi/xDgiAZToFQA/hqdefault.jpg,"['Minecraft (Video Game)', 'Minecraft', 'fail', 'survival', 'games', 'hunger', 'combat', 'pvp', 'funny', 'fun', 'win', 'match', 'new', 'game', 'map', 'diamond', 'chestplate', 'Epic', 'parkour race', 'awesome', 'the walls', 'lucky', 'block', 'modded', 'minigame', 'luckyblock walls modded minigame', 'minecraft modded minigame', 'stacyplays luckyblock', 'ldshadowlady luckyblock', 'yammy luckyblock', 'joey graceffa luckyblock', 'LUCKYBLOCK WALLS! w\\/ LDSHADOWLADY', 'STACYPLAYS \\u0026 YAMMYXOX | LuckyBlock Modded Minigame | Minecraft']",1297,447,21058,1464136,20
531,UCS_BD8cjFA8juZogPH5hEjg,Xma98t_PbhE,SLAYING DRAGONS FOR ARMOUR!! | CuteCraft #21,Joey crafts the strongest DRAGON ARMOUR EVER in todays CuteCraft episode! FOLLOW ME ON TWITTER: http://twitter.com/JoeyGraceffa FOLLOW ME ON ...,"['Role-playing_video_game', 'Action_game', 'Video_game_culture']",https://i.ytimg.com/vi/Xma98t_PbhE/hqdefault.jpg,"['joey gaming', 'joey graceffa games', 'gaming', 'minecraft', 'minecraft gaming', 'cutecraft dragons', 'cutecraft armoir', 'minecraft smp mods', 'minecraft crazycraft', 'minecraft cutecraft', 'joey cutecraft']",1190,90,9280,210276,20
532,UCS_BD8cjFA8juZogPH5hEjg,wN1Sl6GWweo,PLAYING JOEL&#39;S ADVENTURE MAP!,I PLAY JOELS MODDED ADVENTURE MAP IN MINECRAFT! Made by Joel!: Joel - http://www.youtube.com/Smallishbeans FOLLOW ME ON TWITTER: ...,"['Video_game_culture', 'Action_game', 'Role-playing_video_game']",https://i.ytimg.com/vi/wN1Sl6GWweo/hqdefault.jpg,"['joey gaming', 'joey graceffa games', 'gaming', 'minecraft', 'minecraft gaming', ""PLAYING JOEL'S ADVENTURE MAP!"", 'modded minecraft map', 'adventure', 'joel map', 'smallishbeans', 'lizzie']",1644,173,15870,564320,20
533,UCS_BD8cjFA8juZogPH5hEjg,3gkXbr9WF3g,WE FOUND A TREASURE CHEST! | EP 2 | SimsCraft (Minecraft Youtuber Server),IN THIS EPISODE OF SIMSCRAFT WE FOUND A TREASURE CHEST AND START BUILDING OUR HOUSE! Can we hit 10000 Likes for this new series?,"['Role-playing_video_game', 'Video_game_culture', 'Action_game']",https://i.ytimg.com/vi/3gkXbr9WF3g/hqdefault.jpg,"['joey gaming', 'joey graceffa games', 'gaming', 'minecraft', 'minecraft gaming', 'simscraft', 'minecraft sims', 'the sims 4', 'joey graceffa sims', 'minecraft sims youtuber smp', 'the sims 3', 'simsukraft', 'authentic', 'minecraft comes alive', 'joey graceffa minecraft sims', 'THE SIMS IN MINECRAFT!? | EP 1 | SimsCraft (Minecraft Youtuber Server)', 'treasure chest']",2097,133,17909,670646,20
534,UCS_BD8cjFA8juZogPH5hEjg,TOo-4NZ-Pws,I Turned On OP SPEED HACKS!! | Among Us,"IN TODAYS VIDEO, WATCH AS JOEY HACKS WITH OP SPEED! And Plays hide and seek WATCH ME ON TWITCH: https://www.twitch.tv/joeygraceffa ...","['Action_game', 'Role-playing_video_game', 'Casual_game', 'Video_game_culture']",https://i.ytimg.com/vi/TOo-4NZ-Pws/hqdefault.jpg,"['joey gaming', 'joey graceffa games', 'gaming', 'minecraft', 'minecraft gaming', 'Among Us', 'funny moments', 'among us funny', 'among us gameplay', 'among us imposter', 'among us impostor', 'among us crew', 'among us victory', 'among', 'us', 'among us game', 'among us funny gameplay']",1283,154,17629,278604,20
535,UCS_BD8cjFA8juZogPH5hEjg,3AqVGS-l8Mc,A BRAND NEW OCEAN! | Minecraft The Deep End #1,JOEY AND FRIENDS KICK OFF A BRAND NEW SERIES WITH THE VERY FIRST EPISODE OF THE DEEP END! FRIENDS IN THIS VIDEO!: Aphmau: ...,"['Video_game_culture', 'Role-playing_video_game', 'Action_game']",https://i.ytimg.com/vi/3AqVGS-l8Mc/hqdefault.jpg,"['joey gaming', 'joey graceffa games', 'gaming', 'minecraft', 'minecraft gaming', 'STUCK IN AN OCEAN!? | Minecraft The Deep End #1', 'minecraft the deep end', 'minecraft oceans', 'minecraft joey series', 'joey graceffa new series', 'minecraft smp', 'modded smp', 'joey smp', 'joeygraceffa', 'smp', 'uhc']",5951,383,24559,288749,20
536,UCS_BD8cjFA8juZogPH5hEjg,2FBEIXab6iE,LIZZIE MURDERED ME!? | Roblox Murder Mystery w/LDShadowLady,I play Murder Mystery 2 in Roblox with Lizzie! FRIENDS IN THIS VIDEO!: Lizzie - http://www.youtube.com/LDShadowLady FOLLOW ME ON TWITTER: ...,"['Action_game', 'Video_game_culture', 'Role-playing_video_game']",https://i.ytimg.com/vi/2FBEIXab6iE/hqdefault.jpg,"['joey gaming', 'joey graceffa games', 'gaming', 'minecraft', 'minecraft gaming', 'LIZZIE MURDERED ME!? | Roblox Murder Mystery w/LDShadowLady', 'roblox', 'murder mystery']",7315,1026,36236,3062280,20
537,UCS_BD8cjFA8juZogPH5hEjg,ALYEdw8qJdk,My 300IQ Traitor Tactic! | Among Us,"IN TODAYS VIDEO, WATCH AS JOEY TRIES AND BLAMES HIS FELLOW TRAITOR TO SAVE HIMSELF! WATCH ME ON TWITCH: ...","['Action_game', 'Role-playing_video_game', 'Video_game_culture', 'Casual_game']",https://i.ytimg.com/vi/ALYEdw8qJdk/hqdefault.jpg,"['joey gaming', 'joey graceffa games', 'gaming', 'minecraft', 'minecraft gaming', 'Among Us', 'funny moments', 'among us funny', 'among us gameplay', 'among us imposter', 'among us impostor', 'among us crew', 'among us victory', 'among', 'us', 'among us game', 'among us funny gameplay']",978,145,18685,309262,20
538,UCS_BD8cjFA8juZogPH5hEjg,i44EKWfwdvc,DEADLY CAVE EXPLORATION WITH STACY ! | One Life SMP #49,I EXPLORE DEADLY CAVEES IN TODAYS ONE LIFE EPISODE! FRIENDS IN ONE LIFE SMP!: Yammy - http://youtube.com/yammyxox Scott ...,"['Action_game', 'Video_game_culture', 'Role-playing_video_game']",https://i.ytimg.com/vi/i44EKWfwdvc/hqdefault.jpg,"['joey gaming', 'joey graceffa games', 'gaming', 'minecraft', 'minecraft gaming', 'one life', 'minecraft one life smp', 'modded smp', 'uhc', 'YOU ONLY HAVE ONE LIFE.. | One Life SMP', 'I HAVE A NEW PET KITTY!? | One Life SMP', 'MEGHAN IS DEAD!? | One Life SMP', ""LIZZIE'S NEW SHOP! | One Life SMP #14"", 'MY IRON GOLEM BODYGUARDS! | One Life SMP #17', 'THE SHARPEST SWORD EVER! | One Life SMP #30', 'smp', 'minecraft smp', 'minecraft one life', 'game', 'DEADLY CAVE EXPLORATION! | One Life SMP #49']",1149,91,12913,374848,20
539,UCS_BD8cjFA8juZogPH5hEjg,I_lAV52gDSE,FALLING TO OUR DEATH!? | Diversity w/LDShadowLady #7,"In todays episode of Diversity, Lizzie and Joey play the Diversity Dropper and FALL to their deaths! FRIENDS IN THIS VIDEO!","['Video_game_culture', 'Role-playing_video_game', 'Action_game']",https://i.ytimg.com/vi/I_lAV52gDSE/hqdefault.jpg,"['joey gaming', 'joey graceffa games', 'gaming', 'minecraft', 'minecraft gaming', 'MINECRAFT DIVERSITY WITH LIZZIE! | Diversity #1', 'ldshadowlady', 'lizzie', 'joey graceffa diversity', 'diversity 2', 'minecraft map diversity', 'season 2', 'THE KILLER MINECRAFT TEST! | Diversity w/LDShadowLady #3', 'TRAPPED IN A LABYRINTH!! | Diversity w/LDShadowLady #6', 'FALLING TO OUR DEATH!? | Diversity w/LDShadowLady #7']",2351,380,25042,1418030,20
540,UCS_BD8cjFA8juZogPH5hEjg,QwXtfM5ACf8,SQUID HUNTERS! | EP 10 | FantasyCraft (Minecraft Modded Survival),MEGHAN AND I HUNT SQUIDS IN THIS EPISODE OF FANTASYCRAFT! PREV EP: https://youtu.be/NIS2qogHaTU FRIENDS IN THIS VIDEO!: Meghan ...,"['Action_game', 'Video_game_culture', 'Role-playing_video_game']",https://i.ytimg.com/vi/QwXtfM5ACf8/hqdefault.jpg,"['joey gaming', 'joey graceffa games', 'gaming', 'minecraft', 'minecraft gaming', 'fantasycraft', 'fairiescraft', 'fairy', 'fantasy', 'minecraft mod', 'modpack', 'fantasy minecraft mods', 'joey graceffa fantasy', 'joey graceffa fantasycraft', 'series', 'crazycraft', 'episode 1', 'OMG FAIRIES EVERYWHERE?! | EP 1 | FantasyCraft (Minecraft Modded Survival)', 'magic', 'SQUID HUNTERS! | EP 10 | FantasyCraft (Minecraft Modded Survival)']",898,100,9912,344285,20
541,UCS_BD8cjFA8juZogPH5hEjg,AflMz_wgSJg,ESCAPING A BATHROOM IN ROBLOX!,Meghan and I escape a bathroom in Roblox in the Escape the Bathroom obby! FRIENDS IN THIS VIDEO!: Meghan - http://www.youtube.com/Strawburry17plays ...,['Video_game_culture'],https://i.ytimg.com/vi/AflMz_wgSJg/hqdefault.jpg,"['joey gaming', 'joey graceffa games', 'gaming', 'minecraft', 'minecraft gaming', 'ESCAPING A BATHROOM IN ROBLOX!', 'escape the bathroom obby', 'toilet obby', 'escape obby', 'roblox', 'joey graceffa roblox']",1018,140,8466,387003,20
542,UCS_BD8cjFA8juZogPH5hEjg,7cTaMVEMk2g,DIAMONDS GALORE! | HUNGER GAMES MINECRAFT w/ STACYPLAYS! | SEASON 2 EP 45,STACY AND I FOUND SOO MANY DIAMONDS!! ▻ Join my Minecraft server! play.candycraft.org FRIENDS IN THIS VIDEO!,"['Action_game', 'Role-playing_video_game', 'Video_game_culture']",https://i.ytimg.com/vi/7cTaMVEMk2g/hqdefault.jpg,"['joey gaming', 'joey graceffa games', 'gaming', 'minecraft', 'minecraft gaming', 'hungercraft', 'The Hunger Games (Book)', 'The Hunger Games (Film)', 'joeygraceffagames', 'joeygraceffa', 'minecraft hunger games', 'survival games', 'stacyplays hunger games', 'hg', 'funny hunger games', 'joey graceffa hunger games', 'hungergames', 'sg', 'season 2', 'katniss', 'mcsg', 'stacy', 'stacyplays', 'joey and stacy', 'DIAMONDS GALORE! | HUNGER GAMES MINECRAFT w/ STACYPLAYS! | SEASON 2 EP 44']",1881,170,16840,459898,20
543,UCS_BD8cjFA8juZogPH5hEjg,I8C080HVfRw,FREE FOR ALL BED WARS! | Minecrarft Bed Wars,"I PLAY BED WARS 1v1v1v1 WITH MY FRIENDS WILL, GRASER & SHUBBLE! FRIENDS IN THIS VIDEO!: Shubble - https://www.youtube.com/user/lilshortysgs ...","['Role-playing_video_game', 'Video_game_culture']",https://i.ytimg.com/vi/I8C080HVfRw/hqdefault.jpg,"['joey gaming', 'joey graceffa games', 'gaming', 'minecraft', 'minecraft gaming', 'FREE FOR ALL BED WARS! | Minecrarft Bed Wars', 'Free for all bed wars', 'bed wars ffa', 'minecraft bed wars joey graceffa']",1051,144,14418,455029,20
544,UCS_BD8cjFA8juZogPH5hEjg,9ycy1vOfPWs,MY LIFE IS A SACRIFICE?! | Kingdom Craft Factions #2,"IN TODAYS VIDEO, JOEY HAS TO SACRIFICE HIS LIFE TO GET THE LAND OF HIS DREAMS! FOLLOW ME ON TWITTER: http://twitter.com/JoeyGraceffa ...","['Action_game', 'Video_game_culture', 'Role-playing_video_game']",https://i.ytimg.com/vi/9ycy1vOfPWs/hqdefault.jpg,"['joey gaming', 'joey graceffa games', 'gaming', 'minecraft', 'minecraft gaming', 'kingdom craft', 'kingdom craft joey graceffa', 'kingdom craft factions', 'MY LIFE IS A SACRIFICE?! | Kingdom Craft Factions #2']",1266,228,13300,375038,20
545,UCS_BD8cjFA8juZogPH5hEjg,02_6bJb3nec,CHEATING AND BETRAYAL! | Half Heart Race w/ Yammy,JOEY AND YAMMY PLAY THE HALF HEART RACE IN MINECRAFT! FRIENDS IN THIS VIDEO!: Yammy - http://www.youtube.com/chickscangame FOLLOW ME ...,"['Action_game', 'Video_game_culture', 'Role-playing_video_game']",https://i.ytimg.com/vi/02_6bJb3nec/hqdefault.jpg,"['joey gaming', 'joey graceffa games', 'gaming', 'minecraft', 'minecraft gaming', 'CHEATING AND BETRAYAL! | Half Heart Race w/ Yammy', 'half heart', 'death', 'cheating', 'race']",856,305,14000,443417,20
546,UCS_BD8cjFA8juZogPH5hEjg,eQlTgC2M3Vw,Among Us With My Youtube Friends!,"IN TODAYS VIDEO, WATCH AS JOEY TRIES HIS BEST TO HIDE THE SECRET THAT HE IS IMPOSTOR IN AMONG US! STARRING: Dangthatsalongname ...","['Action_game', 'Video_game_culture', 'Casual_game', 'Role-playing_video_game']",https://i.ytimg.com/vi/eQlTgC2M3Vw/hqdefault.jpg,"['joey gaming', 'joey graceffa games', 'gaming', 'minecraft', 'minecraft gaming', 'Among Us', 'funny moments', 'among us funny', 'among us gameplay', 'among us imposter', 'among us impostor', 'among us crew', 'among us victory', 'among', 'us', 'among us game', 'among us funny gameplay']",1561,258,29094,573428,20
547,UCS_BD8cjFA8juZogPH5hEjg,Sm3ArJLo03A,Getting a Ghost to Help Me Cheat! | Among Us,"IN TODAYS VIDEO, WATCH AS JOEY GETS CONTACTED BY A GHOST IN AMONG US AND TRIES TO CHEAT USING THEM! WATCH ME ON TWITCH: ...","['Casual_game', 'Video_game_culture']",https://i.ytimg.com/vi/Sm3ArJLo03A/hqdefault.jpg,"['joey gaming', 'joey graceffa games', 'gaming', 'minecraft', 'minecraft gaming', 'Among Us', 'funny moments', 'among us funny', 'among us gameplay', 'among us imposter', 'among us impostor', 'among us crew', 'among us victory', 'among', 'us', 'among us game', 'among us funny gameplay']",1322,189,24810,422355,20
548,UCS_BD8cjFA8juZogPH5hEjg,SpzkbeVLczg,RAINBOW ROOM MAKEOVER!! | CuteCraft Season 2 #3,"IN TODAYS VIDEO, JOEY GIVES HIM RAINBOW ROOM A MAKEOVER!! FOLLOW ME ON TWITTER: http://twitter.com/JoeyGraceffa FOLLOW ME ON ...","['Action_game', 'Video_game_culture', 'Role-playing_video_game']",https://i.ytimg.com/vi/SpzkbeVLczg/hqdefault.jpg,"['joey gaming', 'joey graceffa games', 'gaming', 'minecraft', 'minecraft gaming', 'WELCOME TO CUTE CRAFT! | CuteCraft #1', 'cutecraft', 'kawaii', 'minecraft kawaii', 'minecraft animation', 'cute minecraft']",1636,111,11279,219501,20
549,UCS_BD8cjFA8juZogPH5hEjg,RWLJm1QFJFU,Joey Graceffa - KINGDOM (Official Minecraft Music Video),"""KINGDOM"" AVAILABLE FOR DOWNLOAD AND STREAM EVERYWHERE! PRE-ORDER THE ALBUM & RECEIVE THE SINGLE INSTANTLY.","['Role-playing_video_game', 'Video_game_culture', 'Action_game']",https://i.ytimg.com/vi/RWLJm1QFJFU/hqdefault.jpg,"['joey gaming', 'joey graceffa games', 'gaming', 'minecraft', 'minecraft gaming', 'joey', 'graceffa', 'kingdom', 'music video', 'kingdom music video', 'music', 'fantasy', 'wolf', 'love', 'joey graceffa', 'daniel preda', 'new music', 'new music 2019', 'dont wait', 'mister preda', 'portland', 'itunes', 'spotify', 'new playlist', 'apple music', 'joey dont wait', 'joey graceffa music video', 'official', ""don't wait"", 'janiel', 'cute', 'dont wait joey graceffa']",1942,247,10723,153331,20
550,UCczFdwWpVEpoqb-eMm4c4dQ,BkKDBD3qtqo,TRAP QUEEN - Fetty Wap Dance | @MattSteffanina Choreography ft 9 y/o Asia Monet! #DanceOnTrap,Fetty Wap - Trap Queen Dance | Choreography by Matt Steffanina (Beginner/Intermediate Class) ▷TWITTER & INSTAGRAM: @MattSteffanina ▷TUTORIAL!,"['Performing_arts', 'Hip_hop_music', 'Music']",https://i.ytimg.com/vi/BkKDBD3qtqo/hqdefault.jpg,"['trap queen', 'fetty wap', 'dance', 'choreography', 'music', 'routine', 'official', 'asia', 'asia monet', 'asia monet ray', 'raising asia', 'matt steffanina', 'dancer', 'tutorial', 'how to dance', 'hip hop', 'fetty wap - trap queen', 'music video', 'Hip-hop Dance (Sport)', 'Dancing', 'learn', 'moves', '9 year old', 'girl', 'famous', 'viral', 'hollywood', 'choreographer', 'Class']",13109,8564,329378,52693906,24
551,UCczFdwWpVEpoqb-eMm4c4dQ,qvQ_O0UX87I,ARIANA GRANDE - 7 RINGS | Matt Steffanina &amp; Tati McQuay Dance Choreography,7 RINGS - ARIANA GRANDE Dance Choreography by Matt Steffanina ▷ JOIN OUR EMAIL LIST FOR MERCH GIVEAWAYS: ...,"['Pop_music', 'Music', 'Hip_hop_music']",https://i.ytimg.com/vi/qvQ_O0UX87I/hqdefault.jpg,"['matt steffanina', 'choreography', 'dance', 'dance choreography', 'dance video', '7 rings', 'ariana grande', 'ariana grande 7 rings', '7 rings ariana grande', '7 rings dance', '7 rings choreography', 'tati mcquay', 'matt', 'steffanina', 'ariana grande dance', 'thank u next', 'tutorial', 'hip hop dance', 'sean lew', 'kaycee rice', 'sean and kaycee', 'mattsdance']",1629,1200,125445,5105122,24
552,UCczFdwWpVEpoqb-eMm4c4dQ,5S1BeeFezD0,AM I WRONG - Nico &amp; Vinz Dance @NicoandVinz | @MattSteffanina Choreography Video,"""Am I Wrong"" Dance TUTORIAL: http://youtu.be/PcBCZ5dEXu8 TWITTER & INSTAGRAM » @MattSteffanina NICO & VINZ - Am I Wrong Dance Video ...","['Music', 'Performing_arts']",https://i.ytimg.com/vi/5S1BeeFezD0/hqdefault.jpg,"['nico and vinz', 'nico & vinz', 'am i wrong', 'am i wrong remix', 'nico and vinz am i wrong', 'nico & vinz am i wrong', 'envy', 'envy am i wrong', 'dance', 'video', 'official', 'music video', 'lyrics', 'remix', 'am i wrong lyric', 'dancing', 'choreography', 'matt steffanina', 'alyson stoner', 'mattsdance', 'Alyson Stoner (Celebrity)', 'Music (TV Genre)', 'Dance Music (Musical Genre)', 'Television (Invention)']",710,395,41828,5331115,24
553,UCczFdwWpVEpoqb-eMm4c4dQ,dqCwBkLbTps,&quot;HELLO&quot; - Adele Dance Video | @MattSteffanina ft @D_TRIX,HELLO - Adele (Marshmello Remix) Ultimate Concept Video | Choreography by Matt Steffanina & D-trix ▷ Check out the COLLAB we did on D-Trix's Channel: ...,"['Music', 'Soul_music', 'Pop_music']",https://i.ytimg.com/vi/dqCwBkLbTps/hqdefault.jpg,"['hello', 'dance', 'video', 'choreography', 'routine', 'matt', 'steffanina', 'mattsdance', 'mattsteffanina', 'dancing', 'how to', 'tutorial', 'official', 'music video', 'dtrix', 'dominic', 'thedominicshow', 'dtrix show', 'adele', 'hello adele', 'comedy', 'hip hop', 'hip hop dance', 'breakdance', 'windmill', 'flip', 'trick', 'parkour', 'dance tutorials', 'dance tutorials live']",3489,1098,116381,4476586,24
554,UCczFdwWpVEpoqb-eMm4c4dQ,uZY9XuyXmEI,BTS - Dynamite (Dance Video),BTS (방탄소년단) 'Dynamite' Dance Video ▷ Learn How To Dance With Us Online: http://DNCR.com ▷ BTS Dynamite Dance Tutorial: ...,,https://i.ytimg.com/vi/uZY9XuyXmEI/hqdefault.jpg,"['matt steffanina', 'choreography', 'dance', 'dance choreography', 'dance video']",4436,2900,189520,1928635,24
555,UCczFdwWpVEpoqb-eMm4c4dQ,CcOnENdjknU,"&quot;Don&#39;t Call Me Angel&quot; - Ariana Grande, Miley Cyrus, Lana Del Rey Dance ft Sofie Dossi","Don't Call Me Angel - Ariana Grande, Miley Cyrus, Lana Del Rey Dance Choreography ▷ SUBSCRIBE: http://bit.ly/2BDpH0v ▷ INSTAGRAM: ...","['Music_of_Latin_America', 'Hip_hop_music', 'Music']",https://i.ytimg.com/vi/CcOnENdjknU/hqdefault.jpg,"['ariana grande', 'miley cyrus', ""don't call me angel"", 'matt steffanina', 'sofie dossi', 'dance', 'contortion', 'challenge', 'choreography']",923,878,43873,1580044,24
